XAJ,TCN-GRU,runoff
20.18294921,105.3464901,100.796875
67.41282086,103.0200751,99.9375
239.1121444,105.3662084,99.109375
227.7815381,107.0220545,98.28125
251.636561,95.59749028,97.390625
156.5137744,98.9393452,96.46875
136.5459928,98.61504241,95.484375
206.3611317,105.0335725,94.453125
127.0717697,105.7906959,93.4375
239.6717155,95.7562368,92.46875
204.7357994,90.63620871,91.53125
228.4375782,92.47527952,90.609375
198.2021458,73.0176334,89.703125
47.11772259,62.37618625,88.8125
-48.67483482,59.99471327,87.90625
193.2677807,69.84199488,87.015625
-48.15241978,67.72322147,86.109375
-153.8366032,75.67125892,85.1875
103.1124497,86.52439659,84.25
-27.92809535,80.89858081,83.3125
151.4386698,84.46239167,82.40625
212.4718669,93.6279944,81.515625
241.9851963,82.66975713,80.609375
234.2635798,81.89842888,79.71875
76.42490724,82.24645358,78.859375
116.5186701,101.2159057,77.984375
254.2073335,75.11659489,77.03125
49.37796199,48.30333396,76
181.6234407,43.3231566,75.0625
150.2307518,36.70755404,74.1875
354.2681206,23.91536531,73.40625
244.6465953,38.62984195,72.6875
202.1317518,49.59085204,71.96875
-177.8463625,65.18880016,71.21875
-28.58073596,56.29722011,70.4375
-116.3976156,72.92934705,69.59375
4.858115996,73.7033853,68.6875
-81.11889053,71.61847629,67.71875
71.06208835,72.02593939,66.78125
157.6143032,75.98268517,65.84375
195.9789065,70.64121428,64.9375
221.0392351,66.9242974,64.125
140.6601862,68.64084731,63.34375
81.77501464,77.37040626,62.53125
74.54714453,64.47242438,61.75
89.83234635,44.9969297,61
133.6232882,29.52549298,60.21875
172.6494584,47.28734277,59.46875
44.06616365,52.91625149,58.6875
95.71390367,60.03874953,57.875
31.66790331,61.50499935,57.03125
-87.05643234,56.26112009,56.25
99.5613187,55.70325096,55.4375
-23.45448016,62.54136035,54.59375
62.65820443,49.36673397,53.71875
-2.229328754,30.24462821,52.875
-111.0743676,26.30893711,52
200.3530833,48.17659639,51.0625
27.70132946,65.93995302,50.125
80.13110278,68.10049634,49.21875
170.4489289,65.94143364,48.34375
210.557539,57.63713724,47.5625
107.2249126,45.63520738,47.4375
107.1376306,56.07791737,53.0625
141.0887516,72.86525299,67.71875
200.9334078,71.75219934,95.25
174.7877902,86.8470878,172.15625
177.6579439,159.4987376,217.53125
247.9397866,205.4415364,230.71875
410.9587881,213.3312472,234
372.5191364,210.2779732,248.21875
379.0183817,218.2794946,312.9375
476.9899493,278.4040085,382.21875
458.1958148,336.9315749,374.59375
479.4949998,335.2772843,330.3125
512.2432589,294.7889536,287.9375
372.6145049,260.8285206,251.625
276.7443637,216.9833311,222.78125
221.2863548,201.6402472,203.78125
323.5191017,200.099392,192.90625
286.6002708,195.8339701,180.40625
369.0093256,186.2671875,164.46875
336.4404789,158.2703938,149.40625
-2.810282003,127.9558123,137.75
148.8142181,124.5491096,129.375
19.41693174,121.0481126,123.71875
-59.66209186,120.7505464,119.59375
59.22916041,113.4641728,116.03125
-204.4051155,105.5556737,112.46875
81.66830485,97.32421875,109.375
193.0515017,101.9394988,106.96875
-89.72858282,113.1916595,104.65625
130.1537853,106.8929737,102.125
158.2361091,115.0401298,99.46875
176.1067927,95.20898119,96.8125
146.4331744,96.65559548,94.4375
260.1696679,99.46680226,92.375
107.8033817,106.9441538,90.53125
82.7431883,102.1589238,88.96875
67.59028229,98.767054,87.59375
89.23628066,94.22954101,86.15625
208.8164585,88.41554548,84.75
229.9332925,100.9064839,83.34375
141.3331643,102.0698998,81.875
190.8093439,105.4594979,80.46875
285.3602279,100.5412904,79.15625
229.4281965,95.95841825,77.875
155.5634047,103.7769473,76.65625
291.8842387,91.38749788,75.46875
100.1024775,84.67865767,74.875
90.93363411,93.74762489,74.5625
184.0679838,79.31903455,74.25
-182.0635158,66.36326726,73.75
-66.0238336,75.98743436,73.0625
-5.978384154,73.0772669,72.40625
153.9038039,57.08186119,71.78125
269.4508272,62.02976377,71.21875
143.1148153,78.32898687,70.65625
58.24079348,85.98835784,70.03125
154.7086484,91.80718007,69.34375
86.88726679,88.03467999,68.40625
227.3305372,88.65616145,67.59375
343.4043528,96.92625938,66.8125
79.75699002,93.90292376,65.96875
312.5197394,47.58662962,65.5
-98.73075413,64.68203429,74.1875
44.36436466,84.03021512,101.96875
-79.34348242,108.085724,121.59375
125.1765728,122.0799356,125.375
272.0043932,117.7724471,119.34375
220.0389201,117.7785139,108.65625
96.25730154,118.9955206,97.5625
45.86546611,108.3428111,88.03125
190.2373267,83.89788984,80.78125
136.8555225,68.18730474,75.90625
-235.3238221,53.74185437,74.28125
-40.52744619,97.26146099,83.5625
25.1776716,93.29994999,102.75
-8.489082311,104.097455,114.125
60.57366346,142.6488046,131
206.1435455,145.6183089,158.84375
204.8493488,156.151917,172.59375
238.577488,154.5875431,168.25
247.6192426,153.6474969,157.0625
244.3537868,149.4265148,143.875
221.1121382,144.6369766,130.59375
346.2625962,125.7406358,118.65625
238.3749006,111.5835459,109.6875
203.4080662,110.0522907,103.5625
209.7739403,98.09364679,99.03125
144.5647121,88.12561755,96.15625
165.9486564,98.69284686,95.8125
201.0139817,95.59548584,94.71875
102.4575457,96.62483931,93.53125
101.7752872,105.1215862,92.46875
61.09777446,102.8326196,90.40625
68.12499532,95.42189041,88.40625
-152.8662854,101.2010995,86.78125
34.02053198,108.6553385,85.34375
-93.42461466,97.55120184,84.0625
39.85331836,102.517393,83.03125
145.2443823,74.9117649,82.25
-44.79186288,81.05642398,83.25
-57.21230315,95.53136505,89.8125
-31.22334953,106.5356377,95.25
156.5836981,107.5279544,97.96875
80.32374707,103.1556823,98.65625
347.5434684,93.86301664,96.53125
3.627040679,90.33276549,92.8125
85.66164789,81.03287312,89.15625
-144.2826011,86.08230473,89.71875
93.29147277,81.80315104,95.78125
10.5441859,88.0820276,96.375
4.253490396,101.8407412,93.21875
185.3536517,105.224171,90.375
-26.67493031,97.13095841,87.9375
33.88048903,95.96550595,85.5625
-59.34362994,85.57267117,83.5
-56.33389016,88.77244585,81.875
98.46866506,75.8716631,80.8125
-39.07969503,72.12448047,81.1875
316.2802467,107.4528119,85.125
93.22490015,95.02340721,88.09375
82.73966675,102.8450472,87.875
359.4013804,82.22696505,87.4375
80.52193364,90.11682822,87.125
138.498314,78.86633251,86.53125
-8.289724691,77.06112343,85.71875
77.9332015,80.8248868,84.8125
156.358351,90.54638028,83.875
234.108808,83.60213566,83.25
56.09847758,111.2936608,87.3125
42.46268486,94.99296641,95.9375
201.4921075,95.34914785,103.90625
322.1082611,120.0449505,118.59375
128.9992485,122.9624676,133.15625
2.420870659,128.4487608,137.375
469.1598122,134.5524438,132.15625
300.2282727,143.0768253,137.8125
-81.13977526,176.9553593,211.3125
545.037359,297.6405432,390.48438
347.4827506,436.1208911,556.7344
791.5905326,552.0371584,595.46875
1398.705972,664.0629468,669.3125
939.0200793,757.7066169,910.59375
1109.146908,847.3366551,1022.3125
1032.363886,894.2770035,934.9844
1165.883375,883.6039182,811.46875
747.3016294,802.6825901,701.5
608.4109248,641.1199357,609.28125
770.4237584,574.567436,541.125
608.2631027,531.0817419,521
423.6142982,462.3901438,510.45312
467.9457405,453.501237,469.65625
663.3662,465.5390538,477.25
618.4905786,495.2463694,556.1406
647.5983877,576.6606515,573.71875
708.2289943,528.4464397,536.5156
623.9768296,480.6433364,482.60938
653.1162325,447.8142216,433.39062
437.9304817,411.1706578,391.89062
516.1157263,355.9482516,356.76562
494.1080627,334.8764599,326.75
464.1056205,307.4385155,298.51562
283.0386721,289.242046,278.71875
353.2518403,274.6219084,266.70312
395.4722465,251.9890461,257.4375
485.5234694,279.3172646,312.14062
1002.656221,383.595214,916.7969
1331.939948,1013.624791,1551.5781
1788.629176,1609.733682,1653.5
1616.168269,1597.214158,1579.8906
1574.809006,1447.536619,1419.5156
1690.814777,1322.434424,1269.1406
1675.936391,1221.525542,1165.375
1416.02656,1122.701194,1049.5938
1309.900465,1037.554009,934.3125
1215.799691,953.3330372,892.78125
1205.457418,904.1217996,1000.6875
1350.499761,972.1807421,1114.9062
1011.185325,1084.729888,1181.5156
1062.414147,1115.261045,1362.6094
1205.940264,1257.361085,1444.5156
1379.526067,1471.043354,1418.4375
1327.559847,1486.279342,1357.2188
1346.479846,1233.951076,1252.9219
1165.212254,1198.772007,1164.5781
1395.689986,1258.331941,1186.9844
1274.81469,1272.273112,1293.4688
1400.298568,1267.030816,1287.4688
1412.575782,1198.093468,1184.0312
1215.384923,1081.097645,1059.9688
1077.633406,988.0797889,941.9219
962.6642792,908.4572113,851.8594
859.1702255,846.3120909,821.2656
914.5382713,766.1705604,781.625
875.9294741,706.7104311,695.3594
777.2947596,621.3704347,599.21875
699.6753357,546.6748306,533.5156
498.4171342,506.91477,489.17188
408.6568513,499.3101176,460.625
411.6044907,464.9723364,449.40625
446.136857,425.8872224,425.3125
471.965253,401.7523002,389.64062
470.4421444,365.651208,351.70312
510.7012801,342.019139,317.20312
474.3987079,308.0232141,287.01562
440.3316484,285.0387671,262.21875
429.0560312,264.4706197,243.57812
539.3172648,268.0680117,231.09375
340.3262428,276.4657178,228.625
244.1953459,239.3259929,233.17188
275.3701611,231.1485938,239.33594
225.9882396,233.606714,242.21094
228.7572026,238.9552939,237.79688
345.99846,231.3545756,229.39062
430.8366416,226.5397654,220.59375
434.8963432,217.6419107,213.28125
371.3537387,208.9277593,207.85938
353.6742006,201.134561,203.96875
351.6643656,193.6737689,200.89844
-17.79393067,203.5326869,198.50781
430.8789483,243.2866647,197.625
120.8767173,225.660248,216.0625
148.5487074,221.0420121,262.59375
181.7341217,260.6431284,293.26562
299.7490567,311.268936,300.96875
233.455055,305.0760954,295.67188
189.7948582,288.4430698,281.04688
108.2361979,263.1598745,263.23438
176.3336345,245.3448799,244.77344
218.3174531,238.7229069,228.21875
234.4337946,220.7817232,215.03906
93.17887391,207.0454968,205.44531
229.0560335,220.3236305,199.25781
322.2507366,205.2815765,196.82812
293.4312132,203.1372184,195.15625
254.2595517,194.0988497,192.89844
318.0420878,190.8865031,190.17969
386.3812025,171.4138504,187.45312
308.0108429,163.307927,185.00781
326.2169298,174.1899982,182.94531
352.2319251,185.7896705,181.48438
417.4036049,181.6021813,180.44531
465.5055114,171.9653127,179.15625
261.891515,167.3686606,177.46094
114.4215667,176.1998929,176.32812
141.2808505,172.0942705,175.32031
7.913214205,177.3713747,174.01562
11.77567357,180.8856278,181.07812
139.4129662,182.9172988,205.48438
294.9947803,208.7806706,231.6875
305.1182983,210.0389688,244.85156
233.4553683,225.5496028,236.10156
374.7584729,235.2742392,217.67969
241.6041017,204.5792412,200.125
-5.499389399,183.1992677,187.55469
305.6582992,180.4406629,180.08594
273.4775958,170.0907472,175.5625
222.1707036,152.4011932,172.8125
181.1916117,162.4508594,172.20312
99.79881294,179.8042764,171.64844
195.5549,185.7945453,184.46094
247.4239411,192.840498,244.05469
39.86958911,233.1525019,324.39844
181.3799408,304.8964118,373.25
288.5153448,344.6351558,376.71094
344.353954,348.6044013,346.76562
450.8481398,310.1328285,308.60938
284.1746296,264.569249,273.98438
490.1588231,255.1204238,250.55469
230.8812561,233.1482685,237.78906
129.6504602,227.516843,226.5
54.06937334,216.5627723,213.0625
-134.5039896,202.4477008,200.29688
-169.7426592,193.3920885,190.60938
10.62786425,182.7148126,184.42188
199.610438,158.9226555,180.57031
-29.36437579,144.2958471,178.03906
169.5300808,161.2417368,176.07031
87.73738596,166.0111344,174.40625
116.6744584,171.8535663,172.84375
143.3377248,163.3227546,171.32812
258.9323192,166.6317954,169.8125
167.0566914,162.6305858,168.22656
219.4551812,172.1940543,166.64844
243.7668431,164.8269097,165.10156
187.5226986,159.7877409,163.57812
220.813844,158.0082661,162.03125
210.3887165,152.5079899,160.46875
205.8513467,151.6948704,158.875
41.76683602,148.2104221,157.25
9.894320532,156.5661472,155.61719
190.8105784,153.0356662,153.97656
157.9534922,155.942418,152.32031
204.4934119,153.4828119,150.70312
251.2607261,144.5769502,149.14844
72.76003488,141.7937147,147.60938
234.4363676,135.2063143,146.09375
274.2026549,141.063221,144.61719
340.6054868,144.5173835,143.125
338.9344917,136.5844301,141.64062
136.4116412,137.2338589,140.17969
257.0082177,141.4743509,138.78125
231.4308257,136.5338754,137.42969
205.4095034,129.0462611,136.14062
105.2235521,129.0286488,134.85156
189.85808,133.2634856,133.54688
157.0599334,129.1605197,132.21875
276.52133,126.4917673,130.91406
313.6474115,125.2760702,129.63281
267.9375484,125.0798967,128.375
296.6306252,126.149617,127.11719
322.8532079,125.3121929,125.828125
244.9851966,127.6294409,124.55469
255.1242372,116.7924029,123.30469
203.1152453,119.8664162,122.078125
298.8282351,123.8004583,120.85156
267.5935551,116.5806429,119.60156
355.4668781,120.9552027,118.53906
288.9499806,125.2472116,118.15625
304.3582619,122.7550907,117.765625
168.9091525,115.1410842,117.046875
-47.49022291,101.8104234,116.5625
135.5793463,94.52161771,117.34375
-24.0755398,88.71415933,119.484375
524.6791931,84.03172781,121.71875
9.937992142,123.4534545,122.890625
162.6527776,122.8721073,122.59375
185.2381798,115.8090714,121.171875
225.9425777,109.3288045,119.3125
306.8604266,105.6659982,117.375
260.9191801,105.7358758,115.5
192.5203777,107.331332,113.765625
212.7180839,107.5523391,112.140625
150.3805835,104.025867,110.546875
323.0749584,105.8004776,109.046875
196.7201934,109.362554,107.609375
220.2374709,101.2032376,106.1875
102.9197923,110.412171,104.78125
61.95312145,117.5198926,103.421875
216.5290056,111.9373434,102.109375
276.3772829,106.1498279,100.84375
231.5965569,98.90449997,99.59375
154.4281406,109.5747523,98.359375
166.07642,118.5047956,97.171875
124.5978947,108.5455592,96.03125
275.5877164,99.86480974,94.96875
312.3395082,96.26069354,94.140625
204.6179692,96.22858505,93.734375
262.929618,94.03200987,93.453125
122.1870707,74.93362669,101.359375
113.9897942,77.25417264,120.015625
-35.84904606,95.67383549,132.17188
-32.19815994,101.685266,154.14062
128.9140809,124.2765909,198.26562
256.6839357,171.62754,215.75
152.2428677,204.3567855,209.25
21.82652903,179.2660381,193.28125
-8.352225566,164.8733166,174.21875
-91.72911586,150.7901879,160.5
-31.03801337,143.2617685,161.96875
87.17638131,151.8138221,165.15625
181.3101421,151.8465025,162.42188
-21.56458279,135.2358411,155.54688
115.8709076,140.4283098,147.09375
171.2702606,136.3979261,143.9375
-91.15005807,133.9610423,154.39062
202.8545781,133.7780501,167
-5.086974889,145.2477276,179.6875
165.5369367,160.3322223,201.625
207.0062064,185.1407121,256.1875
271.490692,232.385832,321.8125
435.0135491,285.3026053,324.34375
404.7978367,284.9698143,283.0625
457.7787722,254.6129524,242.1875
501.0493417,220.6736543,215.125
436.3151058,202.9365603,198.46875
454.5137873,193.1442111,185.09375
415.0992039,180.3761038,172.5
391.4142585,166.4641492,160.96875
339.5783263,158.7173792,150.90625
217.5354519,146.0376597,142.4375
96.48716415,135.0071476,135.5
75.06502032,138.7755479,129.78125
161.5888757,123.9049566,124.875
163.1180097,127.059666,120.59375
167.4674325,104.5642282,116.8125
