xaj,tcn-gru,runoff
436.9049576,247.27151,279.1875
485.9137565,284.7859,316.65625
420.1176121,321.3379,345
616.3147458,348.13495,403.28125
608.2514854,405.63174,516.59375
528.4920827,518.99634,542.1875
522.9119695,545.1707,513.3125
613.3474844,516.9343,487.96875
648.9245381,491.65344,470.09375
609.0513122,473.91873,454.875
617.1989244,459.05557,439.40625
630.7403877,443.9789,425.09375
606.1163424,430.0167,415.875
700.1955378,420.85464,416.375
658.8525652,420.95718,444.59375
559.3664542,448.43823,478.90625
634.0858286,482.07712,493.8125
644.8559955,496.85806,491.5625
569.6661295,494.59134,486.03125
642.4192361,488.98532,487.78125
654.8172445,491.02066,472.46875
609.1356115,475.90195,449.46875
563.0288475,453.40866,432.5625
618.3930753,436.9044,425.96875
580.4910704,431.1321,416.59375
724.9337069,422.1376,418.4375
536.0951244,423.24643,442.46875
603.0425317,446.16287,458.46875
579.2535717,461.67313,477.90625
595.947078,480.22357,503.03125
642.2768693,505.3325,488.40625
582.5096322,491.2101,455.9375
533.581363,459.70303,430.03125
487.2444049,434.4672,426.625
473.6933518,431.28198,447.5625
664.9546728,452.39584,472.46875
620.8348506,477.28165,496.3125
515.4261728,499.87387,532.28125
486.4618575,535.7244,533.1875
457.0051335,537.51733,513.6875
472.7592847,518.1971,517.6875
560.1950713,522.1987,564.96875
744.5086905,569.6436,634.59375
987.9304523,638.9622,814.1875
935.1987633,816.5168,1014.625
850.6076159,1014.6661,1008.25
798.3067037,1007.69635,938.5625
822.3869581,938.20355,876.375
839.600315,876.41284,832.34375
771.6583768,833.2934,780.0625
834.6819191,781.3814,731.03125
749.59766,732.2983,724.6875
746.206272,725.7407,763
734.5877022,764.6788,732.3125
739.6570914,734.8975,679.25
749.1088152,682.6429,635.3125
661.6381457,639.39825,603.6875
