Time,SLP,SP,AT,Tmax,Tmin,Pre,Sf,DSC,GF,DPT,RH,Evap,PET,WS,MWS,LMS,AGWS,MGWS,LCC,MCC,HCC,TCC,TSRI,NSRI,DR,DH,UI,TP,MTP,K,CUPE,runoff
20220714,1001.47,999.31,32.72,36.09,29.52,0.51,0,0,32.29,26.1,68.21,-4.3317,-5.707,1.66,0.19,1.16,3.55,6.29,0.05,0.34,0.77,0.86,19127680,16010432,9588928,5.31,2161952,44.07,46.11,33.83,1244.51,125.875
20220715,1000.34,998.18,31.66,35.86,28.86,3.26,0,0,31.55,27.18,77.21,-4.0707,-5.423,1.82,-0.74,0.15,4.48,9.25,0.04,0.33,0.75,0.81,19176192,16028288,11574592,5.33,2245752,44.09,45.94,37.27,2173.78,116.71875
20220716,999.76,997.59,30.19,32.25,28.26,0.71,0,0,29.92,27.39,84.99,-2.9117,-3.45,2.88,1.14,-1.78,5.96,7.3,0.08,0.29,0.96,0.97,12717824,10658432,3497280,3.53,1564824,44.6,46.63,33.26,2140.23,107.671875
20220717,998.4,996.23,27.79,32.55,25.44,12.85,0,0,28.3,25.54,87.6,-3.5665,-4.076,2.87,0.49,2.32,6.7,11.61,0.11,0.44,0.48,0.67,14820096,12419904,7435392,4.12,1827744,38.63,44.43,33.45,743.86,100.375
20220718,1001.95,999.77,27.96,31.65,24.35,0.01,0,0,28.21,23.42,76.36,-4.8854,-6.133,2.3,-1.28,-0.44,4.56,8.62,0.14,0.07,0.6,0.67,23811008,19869440,15202624,6.61,2713888,31.82,35.01,-2.71,11.26,94.375
20220719,1003.48,1001.31,29.9,33.78,27.31,3.92,0,0,30.15,24.15,71.32,-5.0494,-5.983,2.18,1.93,-0.59,5.02,8.88,0.13,0.39,0.78,0.84,21525696,18011968,14346624,5.98,2430440,40.6,43.49,31.03,145.58,89.453125
20220720,1005.37,1003.18,27.44,32.3,24.73,19.09,0,0,26.97,24.9,86.06,-3.6415,-3.19,3.4,1.34,2.61,9.15,17.08,0.44,0.56,0.97,1,11861696,9934592,3937664,3.29,1440816,43.43,44.15,38.15,758.05,87.140625
20220721,1008.75,1006.56,27.53,31.19,24.14,0.74,0,0,26.37,24.51,83.61,-3.0822,-3.359,1.63,0.62,0.89,3.42,6.5,0.43,0.13,0.47,0.66,14403968,12009728,6332992,4,1653888,38.63,42.1,19.02,51.3,87.0625
20220722,1005.31,1003.14,31.03,34.02,28.56,0.34,0,0,30.85,26.08,75.01,-4.4057,-5.271,1.99,1.77,0.01,5.16,9.75,0.04,0.1,0.82,0.85,20382272,17046464,11877120,5.66,2412312,44.18,46.93,35.4,2384.57,88.46875
20220723,1004.79,1002.61,27.27,31.03,22.93,0.1,0,0,27.59,22.74,76.31,-4.792,-6.016,3.47,-1,3.18,6.97,15.38,0.09,0.12,0.5,0.56,21584960,18021952,13860928,6,2431736,39.54,45.08,21.44,281.1,89.75
20220724,1006.34,1004.16,27.87,31.37,24.44,0.03,0,0,28.28,22.65,73.28,-3.9301,-4.993,1.83,-0.17,-0.79,3.58,6.27,0.34,0,0.05,0.37,19737984,16471232,10821760,5.48,2365416,39.48,42.51,5.6,83.03,89.71875
20220725,1005.8,1003.62,29.99,35.18,25.4,0.02,0,0,30.43,23.84,69.61,-4.7402,-6.48,2.39,1.37,-1.89,5.07,7.55,0.07,0.06,0.42,0.48,23799232,19874496,16683008,6.61,2726560,46.85,49.47,24.41,1216.87,90.9375
20220726,1005.09,1002.9,25.64,31.57,23.33,29,0,0,26.26,23.97,90.49,-2.3597,-2.458,1.61,0.32,0.22,4.71,8.71,0.46,0.25,0.77,0.97,10100672,8463680,3729984,2.81,1239104,46.26,50.95,36.88,783.19,105.96875
20220727,1005.22,1003.04,29.62,33.9,26.32,0,0,0,29.82,25.02,76.37,-4.8289,-5.545,1.38,0.22,-1.25,3.14,6.02,0.06,0.03,0.13,0.2,23441408,19616256,16142912,6.51,2669888,47.5,48.89,37.11,1209.2,139.71875
20220728,1005.02,1002.84,29.76,35.52,26.33,5.35,0,0,30.21,25.33,77.16,-5.222,-6.182,2.22,-0.29,-1.75,5.25,6.7,0.03,0.18,0.55,0.6,23023616,19267200,15982464,6.4,2637688,47.74,49.96,35.62,2561.55,177.14062
20220729,1005.97,1003.79,28.85,32.38,26.22,8.01,0,0,27.74,25.76,83.41,-4.5154,-4.68,2.76,0.04,-2.56,5.44,6.96,0.33,0.17,0.68,0.79,18315136,15362688,10209856,5.09,2201464,44.6,47.67,34.77,1561.28,208.34375
20220730,1004.07,1001.89,28.8,33,25.89,0.92,0,0,28.62,25.24,81.11,-4.3127,-4.82,2.22,-1.61,-1.33,4.77,8.47,0.19,0.15,0.15,0.38,19374144,16228608,11947392,5.38,2207992,42.11,43.47,33.96,1157.04,238.57812
20220731,1003.57,1001.39,28.57,31.99,25.51,0.12,0,0,28.69,24.79,80.01,-4.6233,-5.588,2.2,-2.06,0.26,4.36,7.35,0.13,0.11,0.18,0.33,20951744,17513600,13506688,5.82,2331424,40.25,41.75,30.86,173.42,268.51562
20220801,1005.66,1003.48,30.29,33.64,27.08,0.07,0,0,30.34,25.38,75.06,-4.8882,-5.852,1.22,-0.27,-0.65,3.16,4.39,0.05,0.18,0.12,0.28,22854912,19128064,16614272,6.35,2555576,41.49,43.88,34.32,725.85,289.01562
20220802,1006.93,1004.76,31.57,35.59,28.02,1.48,0,0,31.36,26.15,73.05,-4.6868,-5.727,2.01,0.51,-1.84,4.44,5.27,0.04,0.16,0.08,0.24,21088384,17698112,14563136,5.86,2547672,42.72,44.27,34.99,2076.54,298.25
20220803,1006.62,1004.44,31.79,35.49,28.4,0.16,0,0,31.45,26.59,74.05,-4.1015,-5.649,2.21,0.52,-2.03,4.58,5.83,0.02,0.17,0.02,0.18,19827776,16644480,13203584,5.51,2402808,44.06,45.38,36.37,2124.78,298.1875
20220804,1005.74,1003.58,32.76,36.02,28.77,0.21,0,0,32.85,27.24,72.8,-4.3167,-5.992,1.48,1.08,0.26,3.09,5.86,0.04,0.12,0.12,0.22,21336384,17907648,15001408,5.93,2573432,46.36,48.24,37.3,2937.67,284.79688
20220805,1005.17,1003,33.1,37.86,28.71,0.03,0,0,32.64,25.49,64.39,-4.7927,-7.352,2.45,1.85,1.04,4.85,8.17,0.01,0.09,0.34,0.4,22776256,19089664,16662528,6.33,2594088,46.67,48.8,37.11,2169.54,263.01562
20220806,1004.45,1002.28,32.04,35.94,27.96,0.08,0,0,32.82,24.13,63.05,-4.6683,-7.923,3.16,2.72,1.3,5.75,9.28,0.08,0.08,0.31,0.42,23053824,19357440,16527104,6.4,2683192,46.93,48.66,37.93,881.92,239.28125
20220807,1004.11,1001.95,33.06,37.25,28.68,0.02,0,0,32.77,24.77,61.81,-4.1645,-7.516,2.82,2.54,1.14,5.68,8.95,0.01,0.08,0.89,0.9,21610688,18139840,13867008,6,2511328,45.35,48.27,35.63,637.31,216.98438
20220808,1004.75,1002.59,33.38,38.04,28.55,0,0,0,33.36,24.5,59.76,-4.1323,-7.824,2.56,2.31,0.18,4.82,8.63,0.01,0.06,0.92,0.93,23124160,19405824,16723328,6.42,2666200,43.81,45.18,29.08,341.64,196.84375
20220809,1004.56,1002.41,33.18,38.43,28.37,0,0,0,33.44,24.66,61.05,-4.0244,-7.832,1.9,1.41,1.17,4.14,8.21,0,0.06,0.94,0.95,23022464,19321024,15565568,6.4,2658000,41.92,43.4,25.79,226.1,178.39062
20220810,1005.11,1002.95,32.86,37.25,28.74,0,0,0,33.9,25.84,66.68,-4.0104,-7.42,1.72,0.11,0.97,3.48,6.54,0.01,0.08,0.65,0.67,22758528,19097984,16101696,6.32,2498480,42.99,44.94,32.83,905.16,161.5
20220811,1005.14,1002.97,33.55,38.76,28.81,0,0,0,34.18,24.86,60.49,-4.444,-8.364,2.41,1.67,1.65,4.83,7.9,0,0.01,0.75,0.75,23829632,19984064,17285696,6.62,2692600,43.68,45.91,31.14,738.94,145.90625
20220812,1004.12,1001.96,33.58,38.12,29.02,0,0,0,34.25,24.81,60.24,-4.4359,-8.217,2.47,2.01,1.41,4.79,7.03,0,0,0.23,0.24,23730944,19908096,17590848,6.59,2708656,44.43,47.21,31.18,673.76,131.45312
20220813,1003.76,1001.61,33.83,39,28.71,0,0,0,33.64,24.52,58.37,-4.2242,-8.114,2.44,1.92,1.28,4.71,8.06,0,0.01,0.94,0.94,22637440,19019776,14809600,6.29,2618992,42.7,45.53,27.71,216.54,118.453125
20220814,1002.85,1000.69,34.27,39.46,29.75,0,0,0,34.56,24.05,55.36,-4.2506,-8.915,3.15,2.61,1.69,6,9.92,0,0.03,0.97,0.97,22905600,19217280,15797120,6.36,2621776,40.7,43.65,28.35,95.57,106.828125
20220815,1001.65,999.5,34.59,39.24,30.44,0.19,0,0,34.89,24.11,54.57,-4.1307,-8.821,2.74,1.67,2.06,6.19,10.56,0.01,0.17,0.76,0.78,22386688,18819200,15642752,6.22,2589512,42.29,46.12,32.05,376.71,96.390625
20220816,1004.93,1002.75,29.04,33.3,26.31,3.4,0,0,30.08,25.94,83.39,-2.1879,-2.711,1.86,-0.93,-0.96,4.84,7.1,0.11,0.62,0.86,0.98,8308992,7039168,979712,2.31,1149248,43.23,45.87,37.74,1737.86,88.296875
20220817,1006.02,1003.84,29.94,33.64,26.79,1.85,0,0,30.27,25.12,75.4,-3.2507,-4.487,2.95,0.21,-2.85,5.79,7.61,0.15,0.29,0.42,0.6,15295680,12884928,8283776,4.25,1926952,40.99,43.37,36.36,640.56,81.609375
20220818,1003.33,1001.16,32.53,36.6,28.93,0.05,0,0,32.83,26.19,69.31,-4.0071,-6.971,2.76,1.83,-1.9,5.55,7.62,0.03,0.1,0.93,0.95,22343808,18783104,15794304,6.21,2598224,42.57,45.69,34.16,1049.62,75.390625
20220819,1002.42,1000.26,34.14,39.05,30.79,0.13,0,0,33.99,25.64,61.31,-4.0983,-7.561,2.63,1.42,1.8,5.25,9.44,0.02,0.09,0.99,0.99,20489792,17238464,13153216,5.69,2356928,44.6,46.41,37.41,1304.3,69.75
20220820,1005.66,1003.48,29.51,33.97,25.88,2.53,0,0,30.7,25.6,79.53,-2.7264,-4.315,2.64,-1.57,-1.49,5.64,9.08,0.12,0.11,0.65,0.7,13945856,11701568,5515840,3.87,1603376,44.25,46.21,38.45,1233.51,65.078125
20220821,1003.19,1001.03,32.24,36.62,28.59,0.12,0,0,33.06,26.1,70.09,-3.969,-6.46,2.14,1.74,-0.63,4.57,7.84,0.03,0.06,0.58,0.61,21733696,18295424,15620608,6.04,2491632,42.95,45.86,34.65,955.43,60.71875
20220822,1002.6,1000.44,33.41,37.94,29.74,0,0,0,33.25,23.99,57.86,-4.219,-7.906,2.78,1.61,1.72,5.69,9.92,0.01,0.01,0.98,0.98,21352448,17969216,12618176,5.93,2468856,40.23,42.05,25.88,21.03,56.46875
20220823,1008.98,1006.79,26.99,32.13,24.35,3.73,0,0,28.59,21.64,72.55,-3.4557,-5.037,4.85,-4.12,-2.47,9.68,13.78,0.29,0.25,0.53,0.77,14524416,12241664,6760128,4.03,1718640,40.33,41.86,33.4,220.25,52.890625
20220824,1009.24,1007.04,26.74,29.13,24.51,0,0,0,26.65,18.66,61.21,-3.0395,-5.198,2.99,-1.39,-2.52,5.76,8.41,0.66,0.25,0.21,0.79,14284416,12056384,8120640,3.97,1827672,38.87,41.52,31.56,2.08,50.078125
20220825,1008.87,1006.67,26.63,28.94,24.71,1.89,0,0,25.29,21.17,71.99,-2.3489,-3.531,2.55,-1.92,-1.58,5.55,8.11,0.51,0.34,0.85,0.92,10008960,8403392,4091264,2.78,1185848,41.13,42.67,34.43,78.22,48.21875
20220826,1009.47,1007.27,26.22,30.66,23.65,10.15,0,0,26.3,21.92,77.23,-2.9396,-3.427,2.14,-1.72,-1.06,4.96,8.08,0.3,0.81,0.48,0.9,12196864,10253824,5582336,3.39,1372984,40.91,43.92,37.03,74.46,47.28125
20220827,1011.81,1009.6,24.41,26.36,22.9,3.14,0,0,23.86,21.07,81.65,-2.6255,-2.095,3.72,-1.93,-3.05,7.23,9.39,0.12,0.93,0.62,0.97,6872832,5832640,1328512,1.91,910200,30.05,34.76,26.31,35.99,47.328125
20220828,1010.25,1008.05,25.76,28.24,23.6,0,0,0,25.19,20.3,71.81,-2.6499,-4.027,3.62,1.23,-3.24,7.7,11.58,0.38,0.36,0.49,0.82,10748160,9106048,3729664,2.99,1331304,39.57,45.37,34.41,73.74,48.03125
20220829,1010.91,1008.71,26.47,31.28,22.51,5.08,0,0,27.01,23.39,83.2,-2.8991,-3.866,2.3,-2.2,0.5,5.81,9.16,0.68,0.38,0.81,0.94,14180928,11960832,7153536,3.94,1745344,43.58,44.81,39.19,206.69,49.15625
20220830,1011.84,1009.62,22.07,24.95,20.37,3.06,0,0,22.93,20.54,91.03,-1.7763,-1.346,3.33,-3.25,0.25,6.28,7.95,0.94,0.55,0.88,1,4015680,3384768,330624,1.12,481200,37.86,42.33,33.54,14.79,50.734375
20220831,1013.24,1011.02,21.88,22.77,20.08,1.03,0,0,21.66,19.84,88.18,-1.7322,-1.694,2.16,-2.1,0.25,4.23,7.12,0.43,0.8,0.84,0.96,6264704,5330176,672512,1.74,869240,31.24,35.02,17.94,0.47,52
20220901,1014.18,1011.96,24.24,29.07,19.86,0.11,0,0,24.46,19.37,74.25,-3.6348,-5.044,3.52,-3,-1.65,6.83,10.12,0.08,0.04,0.36,0.41,18610752,15694144,11720576,5.17,2146376,27.9,35.63,6.06,2.51,52.03125
20220902,1011.96,1009.75,24.07,29.3,19.62,0.02,0,0,23.76,17.41,66.33,-3.6172,-5.534,4.69,-3.92,-2.37,9.21,12.8,0.13,0.09,0.19,0.31,17916544,15142272,10270208,4.98,1976064,26.12,35.29,5.46,0.44,50.984375
20220903,1008.01,1005.81,24.72,27.23,23.03,8.63,0,0,24.57,21.15,80.55,-2.4572,-2.915,4.29,-4.15,-0.62,8.17,11.22,0.44,0.64,0.01,0.8,9397120,7911296,2815296,2.61,1058640,37.97,43.3,32.71,10.19,49.671875
20220904,1006,1003.8,23.91,26.9,21.02,2.88,0,0,23.13,20.58,81.63,-1.728,-1.862,4.47,-4.43,-0.08,8.73,10.7,0.3,0.45,0.1,0.6,6185408,5206272,1620224,1.72,821704,30.43,40.36,25.98,2.71,48.734375
20220905,1006.68,1004.49,24.96,30.51,20.06,0,0,0,23.99,19.4,71.23,-4.1113,-6.083,3.42,-2.38,-0.07,6.72,13.77,0.02,0.01,0,0.03,22544320,19038016,17173312,6.26,2469904,30.8,34.63,10.58,0.08,47.75
20220906,1012.6,1010.4,26.91,33.38,21.54,0,0,0,26.22,20.15,66.53,-3.9857,-5.923,2.41,1.02,1.08,4.56,7.07,0,0.01,0.12,0.12,22917568,19352576,17618944,6.37,2540640,39.27,44.69,15.38,39.19,46.640625
20220907,1017.1,1014.88,26.92,32.27,23.13,0,0,0,26.19,19.47,63.73,-3.7247,-5.797,2.8,-2.61,-0.63,5.56,7.19,0.17,0.03,0.73,0.73,19852736,16789696,12288320,5.51,2202976,29.13,37.55,-3.69,0.12,45.46875
20220908,1017.48,1015.25,25.26,29.81,21.69,0,0,0,24.54,20.05,72.86,-2.0109,-3.375,2.63,-1.81,-1.8,5.03,7.63,0.25,0.28,0.6,0.77,11291456,9559744,3146496,3.14,1327064,36.98,38.89,0.37,6.58,44.484375
20220909,1016.16,1013.94,24.13,29.34,18.25,0,0,0,24.29,16.58,62.68,-3.2594,-5.277,2.37,-0.31,-2.31,4.59,6.1,0.01,0.04,0.6,0.61,19573888,16527680,12101056,5.44,2151336,32.02,37.26,2.04,0,43.4375
20220910,1014.05,1011.84,24.09,28.82,19.84,0,0,0,24.57,17.11,65.02,-2.9175,-5.221,2.09,-1.11,-1.61,4.46,6.16,0.03,0.03,0.24,0.28,19767872,16721152,11789952,5.49,2203912,34.99,40.51,12.75,9.36,42.375
20220911,1012.57,1010.36,24.86,29.52,20.34,0.22,0,0,25.31,18.54,67.92,-2.4727,-4.554,1.89,-1.27,-1.31,4.06,5.35,0.16,0.19,0,0.28,17333888,14638720,11526464,4.81,1812392,40.08,41.98,23.92,7.82,41.546875
20220912,1011.93,1009.72,25.45,29.92,21.63,0.18,0,0,26,18.91,67.12,-2.8223,-5.802,3.22,-2.42,-2.07,6.66,9.42,0.09,0.17,0,0.23,20089600,16986240,14491456,5.58,2242672,37.27,39.97,19.07,4.95,40.640625
20220913,1012.39,1010.17,24.26,26.22,23.07,2.31,0,0,24.55,20.76,80.86,-1.9191,-2.474,4.09,-3.33,-2.03,8.15,10.45,0.24,0.48,0.56,0.78,8099712,6854080,2669504,2.25,863432,40.78,43.69,32.55,12.79,40.015625
20220914,1006.93,1004.72,22.94,25.73,20.81,13.15,0,0,23.23,20.6,86.68,-2.0382,-2.226,6.78,-6.43,0.85,12.86,15.36,0.66,0.72,0.92,0.99,6180096,5278336,386624,1.72,779536,40.63,42.58,31.5,14.07,40.25
20220915,1003.96,1001.75,22.11,23.12,20.94,3.14,0,0,20.98,20.78,92.18,-1.5102,-0.723,3.88,-0.42,3.59,8.03,14.92,0.59,0.71,0.8,0.89,3196672,2706880,370560,0.89,385656,40.18,42.66,32.93,23.55,41.1875
20220916,1006.7,1004.5,23.56,28.27,19.57,0.06,0,0,23.5,20.13,81.09,-1.9379,-2.956,1.92,-1.17,0.74,3.89,7.93,0.58,0.1,0,0.59,11174912,9473536,4195648,3.1,1359168,34.34,36.61,18.12,29.03,41.921875
20220917,1007.88,1005.68,24.53,28.97,20.93,1.16,0,0,24.16,20.96,80.51,-2.3474,-3.315,1.88,-1.56,-0.89,3.91,7.71,0.2,0.22,0,0.32,14360832,12160192,8337280,3.99,1641592,30.1,32.66,16.27,41.38,42.15625
20220918,1008.73,1006.53,24.91,30.03,21.47,0.01,0,0,24.35,19.38,71.41,-2.9416,-4.713,3.28,-3.13,-0.2,6.5,10.24,0.18,0,0.01,0.2,16722880,14190528,9352704,4.65,1844952,28.85,33.14,13.18,0.27,41.890625
20220919,1013.69,1011.47,23.15,28.88,18.73,0,0,0,22.49,12.87,52.37,-4.0221,-6.603,4.27,-3.92,-1.65,8.66,12.14,0,0.18,0.06,0.19,21440576,18189120,16856768,5.96,2314808,9.83,21.61,-19.43,0,40.953125
20220920,1017.33,1015.09,20.42,23.88,17.38,0,0,0,20.16,13.52,64.54,-1.7786,-3.08,3.36,-2.89,-1.67,6.43,9.26,0.01,0.51,0.39,0.81,8439680,7218240,1647936,2.34,1063360,2.01,10.95,-13.39,0,40.140625
20220921,1015.35,1013.11,20.84,24.59,17.58,0,0,0,21.04,13.39,62.36,-2.2924,-4.407,2.35,0.15,-2.28,4.57,8.03,0.01,0.41,0.28,0.55,15935552,13549248,8235328,4.43,1776608,12.28,25.15,-1.18,0.14,39.359375
20220922,1013.42,1011.2,22.51,27.09,18.63,0,0,0,22.49,15.7,65.35,-2.0332,-4.044,1.18,-0.44,0.61,2.95,5.84,0.01,0.16,0.8,0.92,16912320,14414656,10102976,4.7,1922224,32.75,36.4,12.2,0.99,38.546875
20220923,1018.9,1016.66,20.16,25.16,15.23,0,0,0,20.36,10.52,53.82,-2.6538,-5.324,3.47,-2.79,-1.75,6.57,11.77,0,0.21,0.87,0.89,17352384,14759424,9278720,4.82,1938224,22.07,42.03,-32.31,0,37.8125
20220924,1017.55,1015.31,21.09,24.63,18.02,0,0,0,21.13,12.7,58.74,-1.8181,-4.072,2.36,-0.34,-2.26,4.58,7.46,0.03,0.76,0.76,0.9,14654976,12490112,7302464,4.07,1679392,21.55,28.32,-17.51,0,37.148438
20220925,1015.89,1013.66,21.86,24.87,18.78,0.21,0,0,22.5,14.8,64.21,-1.6889,-3.708,1.85,0.63,-1.71,3.92,6.22,0.12,0.46,0.72,0.85,13389376,11440576,4922240,3.72,1536640,30.4,33.87,18.47,0,36.59375
20220926,1016.03,1013.79,20.95,26.08,17.15,0,0,0,20.76,13.89,64.01,-1.9031,-4.322,2.36,-0.02,-2.28,5.09,7.28,0.08,0.26,0.39,0.66,15772672,13448128,9368576,4.38,1802384,35.14,37.67,23.82,0.18,36.070312
20220927,1014.32,1012.09,22.8,26.72,19.69,4.36,0,0,22.6,17.58,72.37,-1.2699,-2.955,2.64,-0.53,-2.55,5.42,8.14,0.59,0.71,0.77,0.98,9512960,8140608,3191680,2.64,1125304,37.46,40.21,21.78,2.66,35.65625
20220928,1013.86,1011.63,19.57,22.58,16.86,0.1,0,0,19.64,16.95,84.83,-1.2768,-2.111,1.94,0.21,-1.85,3.95,5.71,0.03,0.36,0.24,0.52,9504064,8128896,4180736,2.64,1162904,34.6,37.59,24.75,0.19,35.578125
20220929,1013.86,1011.64,22.75,28.32,19.32,0,0,0,23.16,17.96,74.36,-1.7793,-3.806,2.61,0.56,-2.52,4.96,7.99,0.14,0,0.57,0.63,15321152,13090816,8318528,4.26,1756432,32.92,37.13,10.88,0,35.375
20220930,1013.1,1010.88,25.02,30.29,22.11,0.02,0,0,25.57,20.84,77.62,-1.6584,-3.808,3.07,0.73,-2.88,5.92,8.18,0.24,0.14,0.2,0.49,14779456,12600448,8215552,4.11,1621856,42.24,46.42,29.85,26.66,34.960938
20221001,1011.13,1008.93,28.07,32.9,23.82,0.04,0,0,28.01,23.88,78.04,-1.9471,-4.827,3.29,1.88,-2.51,6.7,8.74,0.08,0.04,0.11,0.22,18129216,15515840,13333376,5.04,2027760,45.42,46.07,31.04,1149.04,34.289062
20221002,1009.51,1007.34,31.47,38.45,25.67,0.01,0,0,30.26,21.2,54.48,-2.8143,-6.686,2.84,2.58,0.5,5.43,10.73,0,0.04,0.11,0.15,18279872,15661248,13895104,5.08,2084488,46.23,49.88,35.19,491.07,33.289062
20221003,1011.84,1009.64,29.7,39.08,18.33,1.21,0,0,29.72,20.69,58.46,-3.236,-6.488,4.52,-1.48,0.76,9.06,13.59,0.35,0.23,0.48,0.68,16726656,14369600,12248384,4.65,1935320,46.64,50.47,35.92,650.38,32.328125
20221004,1024.25,1021.96,14.85,18.56,12.95,2.37,0,0,15.59,11.2,78.76,-2.4323,-1.33,5.4,-5,-2,10.68,13.33,0.58,0.98,0.69,1,1956928,1686656,12416,0.54,251528,26.85,36.69,20.13,31.81,31.882812
20221005,1024.83,1022.53,12.34,14.21,11.49,22.95,0,0,12.7,10.9,90.96,-2.4056,-0.732,4.35,-3.71,-2.23,8.21,9.64,0.91,0.99,0.9,1,1843456,1597440,30976,0.51,260192,23.55,27.09,16.79,23.35,33.234375
20221006,1024.6,1022.29,12.27,12.69,11.93,27.06,0,0,12.37,11.61,95.73,-1.4991,-0.419,3.36,-3.15,-1.08,6.14,6.96,0.84,0.86,0.98,0.99,1848768,1593600,356544,0.51,239416,23.21,25.19,16.52,0.52,38.359375
20221007,1024.55,1022.27,15.17,17.75,12.64,0.14,0,0,15.88,11.32,77.76,-2.0824,-2.733,1.95,-1.28,-1.18,4.01,7.67,0.39,0.39,0.88,0.9,12802624,10994048,7443776,3.56,1408616,26.4,32.59,10.48,1.31,46.890625
20221008,1022.55,1020.28,16.11,19.9,14,5.9,0,0,16.48,12.34,78.28,-2.3537,-3.05,1.67,0.82,-0.49,3.78,7.3,0,0.7,0.78,0.89,13318144,11435008,6791616,3.7,1550048,24.37,26.43,12.06,0.52,58.8125
20221009,1025.39,1023.1,14.4,19.07,8.89,0.18,0,0,13.88,5.91,56.66,-2.9694,-3.516,4.42,-2.92,3.12,8.29,12.1,0.13,0.27,0.36,0.45,13183424,11319936,7781632,3.66,1487840,17.91,33.02,-21.74,0.83,71.46875
20221010,1026.48,1024.19,12.04,17.34,7.59,0,0,0,11.6,2.97,53.79,-3.1691,-4.377,3.22,-2.67,1.71,5.46,10.87,0,0,0.46,0.46,19887360,17036736,15685504,5.52,2005648,14.88,19.07,-33.47,0,79.39844
20221011,1025.79,1023.51,13.5,19.5,9.38,0,0,0,13.69,5.06,56.66,-2.7444,-3.881,1.8,-0.82,-1.55,3.75,5.61,0.11,0,0.07,0.18,19461440,16685952,15211072,5.41,1977024,24.3,32.45,-28.32,0,81.24219
20221012,1025.17,1022.9,15.66,21.34,10.64,0,0,0,15.15,9.38,66.18,-2.4713,-3.751,2.79,-0.17,-2.74,5.44,8.55,0.18,0,0.1,0.27,17981120,15434560,13156608,4.99,1809176,12.85,29.39,-33.96,0,78.30469
20221013,1022.13,1019.87,16.19,21.88,11.89,0,0,0,15.65,11.33,72.89,-2.1689,-3.464,2.7,-0.76,-2.47,5.15,9.38,0.13,0,0.04,0.17,17474368,15027008,12715968,4.85,1841184,2.31,14.08,-44.7,0,72.65625
20221014,1019.83,1017.58,17.75,22.69,13.2,0,0,0,17.52,12.7,72.3,-1.9457,-3.196,2.19,-1.37,-1.64,4.26,7.62,0.52,0,0,0.52,14980800,12906496,8988928,4.16,1695640,8.89,19.85,-38.76,0.63,66.02344
20221015,1019.57,1017.32,17.15,23.09,12.53,0,0,0,16.96,12.47,73.93,-2.0648,-3.407,2.2,-1.49,-1.48,4.33,7.75,0.03,0.01,0,0.04,16797376,14467264,11948096,4.67,1749192,1.1,7.57,-40.6,0,59.53125
20221016,1021.82,1019.56,19.24,24.04,15.94,0.07,0,0,18.74,12.82,66.35,-2.2803,-3.789,3.23,-2.82,-1.42,6.8,11.26,0.08,0.32,0,0.35,16757376,14448768,12479936,4.65,1779168,20.24,36.35,-2.41,0.01,53.648438
20221017,1026.81,1024.53,14.77,21.07,8.53,0,0,0,14.22,4.71,50.88,-2.8099,-4.606,3.83,-3.5,-1.47,7.59,13.11,0.01,0,0.01,0.02,17871104,15392832,13774784,4.96,1851936,15.39,26.19,-30.56,0,48.5625
20221018,1026.92,1024.62,12.42,18.68,7.17,0,0,0,12.63,5,60.5,-2.1099,-3.523,2.23,-1.81,-1.19,4.52,7.43,0,0,0,0,18224192,15681984,14101312,5.06,1833656,10.28,24.57,-39.66,0,44.539062
20221019,1026.63,1024.35,14.22,20.29,9.35,0,0,0,14.03,5.88,57.21,-2.1532,-3.836,2.72,0.28,-2.68,5.49,7.48,0,0,0.02,0.02,18125568,15604096,14067456,5.03,1823696,1.22,5.65,-58.78,0,41.398438
20221020,1023.43,1021.17,17.02,21.72,13.49,0,0,0,16.76,10.32,64.69,-1.8291,-3.781,3.58,1.66,-3.13,6.71,11,0,0.13,0.63,0.64,16951424,14621760,12628288,4.71,1744536,-1.56,3.44,-61.77,0,38.84375
20221021,1021.58,1019.33,16.43,21.51,11.67,0.09,0,0,15.58,12.94,79.86,-0.6874,-1.441,1.67,-1.01,-0.47,3.24,5.13,0.14,0.26,0.5,0.64,7574848,6582528,1805184,2.1,916584,0.08,4.96,-15.26,0.06,37.1875
20221022,1022.6,1020.34,17.33,23.97,13.22,0,0,0,16.81,13.19,76.61,-1.5115,-3.079,2.47,-2.33,-0.65,4.94,7.5,0.07,0,0,0.07,16064128,13871552,11649024,4.46,1671392,11.46,34.13,-18.51,0.01,36.023438
20221023,1024.19,1021.92,15.88,22.91,9.41,0,0,0,15.71,9.8,67.14,-1.7989,-3.582,2.6,-0.98,-2.13,5.11,9.77,0.02,0,0,0.02,16263296,14037184,11964160,4.52,1682840,23.98,30.89,-14.35,0,35.039062
20221024,1025.29,1023.02,16.71,22.96,12.46,0,0,0,16.53,7.75,55.45,-1.9158,-3.86,2.24,0,-2.13,4.69,7.14,0,0,0.71,0.71,16732096,14451520,12638720,4.65,1717208,29.8,36.5,-8.78,0,34.234375
20221025,1024.33,1022.05,16.84,21.18,13.87,0,0,0,17.08,8.15,56.5,-1.9129,-4.184,4.04,1.18,-3.85,7.88,10.21,0,0.34,0.72,0.72,15861568,13713280,11808768,4.41,1649560,21.28,30.77,-13.72,0,33.382812
