Time,SLP,SP,AT,Tmax,Tmin,Pre,Sf,DSC,GF,DPT,RH,Evap,PET,WS,MWS,LMS,AGWS,MGWS,LCC,MCC,HCC,TCC,TSRI,NSRI,DR,DH,UI,TP,MTP,K,CUPE,runoff
20221116,1017.6,910.25,5.82,13.21,-0.78,0,0,0,5.1,-1.51,59.29,-0.9227,-1.682,2.44,2.35,0.1,4.84,7.98,0,0.12,0.04,0.12,11318848,9560320,7967936,3.14,1150176,36.68,41.45,1.25,0,346.76562
20221117,1018.33,911.22,9.85,16.25,-0.68,0.02,0,0,8.16,-2.22,42.76,-1.0388,-1.867,2.4,1.89,-1.3,4.95,7.85,0.01,0.49,0.52,0.66,11753280,9917312,8632000,3.26,1152008,33.02,36.11,-5.47,0.09,308.60938
20221118,1023.07,914.96,7.19,11.7,0.8,0.01,0,0,6.8,2.53,72.23,-0.4471,-0.987,2.4,2.21,0.46,4.71,9.21,0.57,0.55,0.36,0.71,5217152,4416960,1034304,1.45,558448,40.36,44.72,8.23,6.03,273.98438
20221119,1019.25,911.24,5.66,11.82,0.39,0,0,0,4.64,1.16,72.78,-0.6593,-1.095,1.63,1.32,-0.36,3.66,4.49,0.1,0,0.03,0.13,10657600,8997248,7216064,2.96,1074976,38.63,47.19,0.02,0.09,250.55469
20221120,1019.42,911.41,8.11,13.91,1.24,0,0,0,7.69,1.51,63.07,-0.7676,-1.345,2.64,-1.68,0.72,5.56,8.76,0.03,0.29,0.7,0.7,10667904,9009664,7408512,2.96,1072872,37.96,44.43,3.24,0,237.78906
20221121,1024.61,915.24,5.99,9.78,2.16,1.27,0,0.02,5.99,-3.52,50.46,-0.7709,-1.435,2.42,-1.86,0.57,4.56,7.83,0.05,0.88,0.77,0.95,7330176,6187328,2111104,2.04,777728,35.21,42.88,8.91,0.39,226.5
20221122,1023.04,914,5.43,10.43,1.84,0,0,0,4.55,1.33,74.84,-0.7109,-1.222,1.99,1.93,0.25,4.41,6.02,0.08,0.11,0,0.16,10797824,9117184,7412672,3,1096728,42.01,45.69,5.79,0.01,213.0625
20221123,1020.88,912.22,5.36,9.73,1.73,0,0,0,4.92,2.27,80.4,-0.5351,-1.061,2.79,2.72,0.35,5.81,7.12,0.04,0.17,0.34,0.36,9360768,7898624,4983936,2.6,963464,40.91,43.26,0.95,0,200.29688
20221124,1018.36,910.43,5.87,12.49,0.38,0,0,0,4.32,1.35,72.72,-0.6806,-1.308,2.69,1.25,0.89,5.49,8.55,0.06,0,0.08,0.13,10817792,9126336,7819776,3,1062920,41.43,50.15,0.95,0.23,190.60938
20221125,1022.37,912.51,3.27,9.72,-2.49,0.01,0.01,0,2.36,-6.13,50.11,-0.7708,-1.541,2.16,-2.09,0.19,4.97,9.09,0.03,0.09,0.05,0.13,10868032,9167552,7951744,3.02,1068648,37.21,38.87,0.18,0,184.42188
20221126,1011.64,903.86,6.12,12.03,-3.04,0.01,0,0,5.21,-1.62,57.6,-0.7558,-1.679,3.54,3.47,0.08,7.61,12.42,0.21,0.09,0.06,0.27,10659008,8985536,7773120,2.96,1061200,44.17,50.17,5.26,0.19,180.57031
20221127,1012.83,904.64,5.51,7.47,2.09,0.16,0,0,5.68,0.59,70.57,-0.2981,-0.451,2.27,-1.61,1.06,5.01,16.08,0.8,0.21,0.61,0.94,3032960,2548096,408448,0.84,352984,39.75,46.63,9.52,0.16,178.03906
20221128,1032.81,918.88,-2.53,2.43,-9.19,0,0,0,-3.02,-19.1,26.69,-0.7048,-1.66,6.24,-6.09,1.12,12.01,17.59,0,0.2,0.12,0.2,8334656,7026176,4097728,2.32,860376,3.4,26.18,-24.1,0.01,176.07031
20221129,1047.45,928.64,-11,-8.46,-14.54,0.04,0.04,0,-9.53,-27.7,23.81,-0.2416,-0.826,6.1,-6.04,0.64,11.28,14.23,0,0.31,0.28,0.51,4878592,4111104,1448448,1.36,525872,-7.65,-1.49,-48.91,0.09,174.40625
20221130,1044.9,926.97,-11.41,-8.2,-14.96,0,0,0,-9.92,-26.08,28.55,-0.1819,-0.919,2.65,-1.68,1.25,5.03,8.04,0,0.09,0.34,0.36,10260864,8618944,6435200,2.85,967584,-2.84,2.93,-48.78,0,172.84375
20221201,1035.55,920.06,-8.27,-4.45,-14.77,0,0,0,-7.11,-23.76,27.47,-0.1939,-1.018,2.15,0.47,-0.04,4.59,6.51,0,0.15,0.18,0.24,11113408,9323968,8044416,3.09,1012552,13.36,42.06,-41.96,0,171.32812
20221202,1026.35,913.93,-3.61,2.39,-9.34,0.05,0.04,0,-3.83,-16.33,36.56,-0.2073,-1.08,2.57,-0.67,0.33,5.3,8.4,0,0.07,0.19,0.23,10248896,8622848,7229184,2.85,982024,32.37,42.11,-5.26,0,169.8125
20221203,1034.84,920.82,-4.33,0.31,-7.7,0.08,0.08,0,-4.24,-21.16,25.57,-0.1861,-1.139,2.48,-2.41,0.32,4.9,8.26,0,0.04,0.84,0.84,8842944,7395840,4790336,2.46,919296,15.06,20.85,-20.68,0,168.22656
20221204,1035.93,922.56,-3.38,1.18,-8.12,0,0,0,-3.74,-18.59,29.73,-0.1972,-0.938,1.05,-0.78,0.07,2.58,4.92,0,0.48,0.36,0.6,8868864,7458944,4831680,2.46,867848,25.92,30.24,-6.88,0,166.64844
20221205,1031.35,918.74,-3.38,3.37,-8.61,0,0,0,-3.8,-14.89,40.51,-0.1945,-0.89,1.13,-1.04,-0.33,2.77,4.23,0,0.01,0.12,0.12,10347392,8701888,7550592,2.87,990736,33.87,35.97,-11.64,0,165.10156
20221206,1029.34,917.08,-3.8,2.79,-8.76,0,0,0,-4.01,-13.43,47.14,-0.1812,-0.916,1.75,-1.6,0,3.18,5.57,0,0.14,0.47,0.48,9882752,8312768,6619712,2.75,961512,23.62,30.61,-25.17,0,163.57812
20221207,1027.36,915.67,-2.28,4.2,-8.78,0,0,0,-2.59,-12.91,43.89,-0.1703,-0.83,1.63,-1.34,0.34,2.99,5.18,0,0.29,0.57,0.62,9403200,7909888,5800576,2.61,940640,34.33,38.53,-3.58,0,162.03125
20221208,1028.46,916.44,-3.02,3.93,-8.39,0,0,0,-3.24,-12.9,46.41,-0.1819,-1.035,2.08,-1.74,0.5,3.95,6.84,0,0.12,0.23,0.28,9881920,8312576,6959872,2.74,964736,33.07,38.01,-7.29,0,160.46875
20221209,1028.17,915.96,-1.37,6.16,-7.95,0,0,0,-2.3,-12.64,41.93,-0.1752,-0.936,3.21,-2.27,0.83,6.48,11.01,0,0.04,0.22,0.23,9823616,8259264,6717760,2.73,961424,27.57,39.27,-19.09,0,158.875
20221210,1036.54,921.17,-6.67,-2.34,-10.95,0,0,0,-6.1,-20.15,33.35,-0.1269,-0.94,2.99,-2.82,0.45,5.53,10.11,0,0.41,0.74,0.9,7134464,5982144,1828096,1.98,755224,4.46,6.19,-60.08,0,157.25
20221211,1032.93,918.93,-3.9,-0.41,-10.74,0.01,0.01,0,-4.73,-18.19,31.97,-0.1415,-0.947,2.15,-0.43,1.43,5.19,7.68,0.01,0.19,0.36,0.42,8062272,6770880,4010176,2.24,813760,18.65,28.23,-27.63,0.05,155.61719
20221212,1030.36,917.26,-3.03,2.08,-7.63,0,0,0,-4.12,-20.47,24.63,-0.2119,-1.14,3.14,-0.91,2.24,6.35,9.98,0,0.02,0,0.02,10416704,8742656,7676608,2.89,965768,25.62,31.19,-19.6,0,153.97656
20221213,1036.39,921.14,-6.48,-2.48,-10.45,0,0,0,-6.19,-21.55,29.09,-0.1976,-1.122,3.04,-1.7,0.8,6.05,11.08,0,0,0,0,10244352,8599744,7509504,2.85,958608,21.2,25.04,-24,0,152.32031
20221214,1023.96,912.57,-2.4,5.74,-9.1,0,0,0,-3.29,-16.51,32.92,-0.1883,-1.329,3.43,1.16,1.44,6.92,11.15,0,0,0,0,10067648,8459456,7385792,2.8,961320,28.84,33.09,-13.45,0,150.70312
20221215,1033.33,918.91,-4.4,-0.17,-8.42,0.19,0.19,0,-3.86,-18.9,31.24,-0.1492,-1.16,3.54,-3.41,0.76,6.96,8.57,0.01,0.42,0.12,0.46,10020608,8416960,7338432,2.78,949336,30.14,31.9,-6.97,0.21,149.14844
20221216,1046.72,928.64,-8.96,-4.54,-14.79,0.01,0.01,0,-8.54,-23.31,30.17,-0.1201,-1.104,6.1,-4.99,3.32,11.63,16.22,0.04,0.23,0.01,0.23,9622784,8048960,6408704,2.67,907456,26.16,31.47,-25.69,0.09,147.60938
20221217,1042.11,925.38,-8.14,-4.48,-14.79,0,0,0,-8.86,-25.3,23.68,-0.0952,-1.06,4.44,-1.99,3.55,8.57,16.98,0,0,0,0,10348672,8679808,7637696,2.87,947712,20.06,28.2,-23.23,0,146.09375
20221218,1027.09,914.29,-5.34,1.88,-11.78,0,0,0,-5.79,-22.64,24.23,-0.1128,-0.916,1.32,0.75,0.27,3.31,4.8,0,0,0,0,10305344,8647168,7632128,2.86,954280,22.44,24.94,-28.51,0,144.61719
20221219,1025.8,913.6,-2.42,3.81,-10.76,0,0,0,-3.62,-20.72,23.02,-0.1133,-0.919,1.39,-0.94,0.68,3.16,4.75,0,0.32,0.51,0.63,9641984,8095168,6503808,2.68,936072,29.62,36.3,-10.13,0.01,143.125
20221220,1025.52,912.97,-2.36,3.2,-7.18,0.01,0.01,0,-3.66,-13.72,41.33,-0.1508,-1.14,3.27,-1.48,2.34,6.94,15.64,0.03,0.24,0.03,0.26,8882752,7458560,5625408,2.47,874440,33.43,39.4,-7.48,0.67,141.64062
20221221,1026.26,912.87,-3.45,2.49,-8.98,0,0,0.98,-4.38,-19.23,28.28,-0.3382,-1.34,4.66,-3.64,1.87,9.29,16.76,0.01,0.07,0,0.07,9601536,7914304,6756928,2.67,922784,24.72,38.31,-15.28,0.07,140.17969
20221222,1026.62,914.01,-4.29,2.38,-9.63,0,0,0.46,-4.71,-16.35,38.44,-0.2147,-0.983,1.26,-0.44,0.65,3.54,6.68,0,0,0.02,0.02,10106368,8096832,7464640,2.81,968496,31.37,39.09,-9.68,0,138.78125
20221223,1028.15,915.9,-3.17,3.76,-8.65,0,0,0.28,-3.8,-13.18,45.86,-0.15,-0.88,1.42,-1.25,0.24,3.18,5.19,0,0,0,0,10011968,8224512,7400256,2.78,963840,32.53,39.29,-11.57,0,137.42969
20221224,1028.73,916.77,-2.02,3.52,-8.67,0.01,0.01,0.19,-2.17,-12.2,45.63,-0.1362,-0.819,1.09,-0.91,0.09,2.86,7.41,0,0.23,0.47,0.54,10091520,8364736,7490944,2.8,964952,25.1,29.49,-15.05,0,136.14062
20221225,1034.17,920.17,-4.7,-0.77,-10.58,0.06,0.06,0.1,-5.21,-17.62,35.62,-0.0925,-0.888,3.34,-3.11,1.04,6.18,10.99,0,0.45,0.67,0.68,5187136,4293696,692992,1.44,601552,18.75,25.06,-22.47,0.01,134.85156
20221226,1034.52,920.17,-5.31,0.31,-10.9,0,0,0.08,-5.12,-18.52,34.56,-0.1278,-0.907,1.52,-1.05,0.64,3.81,7.01,0,0.15,0.21,0.22,10311616,8620096,7726400,2.86,971760,24.95,27.01,-18.05,0,133.54688
20221227,1040.18,924.1,-8.12,-3.19,-14.64,0,0,0.02,-8.26,-21.94,31.93,-0.0915,-1.001,2.6,-2.23,0.96,5.27,10.16,0,0,0,0,10470528,8757056,7874560,2.91,974264,22.18,24.8,-31.53,0,132.21875
20221228,1038.68,923.24,-7.71,-1.98,-14.81,0,0,0,-7.07,-21.34,32.56,-0.0971,-0.855,1.3,-0.9,0.37,3.37,4.25,0,0,0,0,10430144,8761216,7865216,2.9,981360,26.24,29.6,-20.02,0,130.91406
20221229,1038.15,922.95,-7.31,-2.02,-13.59,0,0,0,-6.8,-20.45,34.14,-0.0922,-0.851,1.25,-1.05,-0.23,2.73,4.69,0,0,0,0,10486208,8808768,7926912,2.91,986240,33.48,38.39,-10.49,0,129.63281
20221230,1034.83,921,-5.73,1.78,-12.6,0,0,0,-6.11,-18.43,35.96,-0.1019,-0.864,0.7,-0.2,0.1,2.44,4.7,0,0,0,0,10477504,8802944,7915008,2.91,990024,30.99,37.27,-23.47,0,128.375
20221231,1035.76,922.31,-4.08,3.89,-11.46,0,0,0,-4.9,-17.5,34.33,-0.1024,-0.903,1.26,-0.84,-0.23,2.86,4.9,0,0.04,0.35,0.35,10571264,8882432,8026624,2.94,997776,26.16,27.8,-22.44,0,127.11719
20230101,1036.71,923.33,-3.83,1.94,-9.64,0,0,0,-3.51,-17.41,33.95,-0.0837,-0.906,2.28,-2.14,0.6,4.14,6.28,0,0.9,0.62,0.91,7134656,5974336,2014336,1.98,764288,28.57,33.23,-8.19,0.25,125.828125
20230102,1036.1,922.78,-3.97,2.84,-9.87,0,0,0,-4.53,-16.09,38.34,-0.1032,-0.924,1.32,-0.47,0,3.13,5.07,0,0,0,0,10448576,8787264,7931584,2.9,1008776,37.8,40.06,-1.66,0,124.55469
20230103,1031.54,919.2,-2.83,3.75,-10.09,0,0,0,-3.68,-13,45.4,-0.1043,-0.889,1.6,-0.89,0.19,3.37,5.42,0,0.07,0.25,0.26,10468160,8804800,7940288,2.91,1014752,34.88,39.65,-6.05,0,123.30469
20230104,1031.04,918.75,-3.08,4.61,-8.82,0,0,0,-4.27,-16.41,34.91,-0.104,-0.913,1.51,-0.63,0,2.93,5.12,0,0.02,0.17,0.19,10281024,8637952,7318656,2.86,992512,33.95,36.51,-14.87,0,122.078125
20230105,1031.52,919.95,-1.48,7.47,-8.97,0,0,0,-3.08,-11.16,47.64,-0.1051,-0.89,1.46,0.89,0.82,3.85,5.14,0,0.09,0.27,0.3,10131392,8517120,6956608,2.81,996640,34.32,37.05,-9.81,0,120.85156
20230106,1025.22,915.41,1.35,9.14,-6.65,0,0,0,-2.09,-16.43,25.21,-0.185,-1.291,1.89,-0.01,0.54,4.13,10.34,0,0,0,0,10875200,9147072,8373824,3.02,1044264,29.84,33.4,-12.24,0,119.60156
20230107,1020.11,911.17,1.61,10.69,-5.88,0,0,0,-1.22,-11.89,35.89,-0.1455,-1.128,1.56,0.25,0.36,3.54,6.36,0,0,0.05,0.05,10985728,9241408,8497856,3.05,1056872,25.74,30.95,-19.35,0,118.53906
20230108,1025.53,915.21,0.46,7.88,-5.41,0,0,0,-1.72,-14.64,31.2,-0.1565,-1.068,1.36,-1.15,0.44,2.88,4.67,0,0.02,0.3,0.31,10824832,9109888,8223616,3.01,1060728,33.48,35.23,-10.32,0,118.15625
20230109,1027.49,917.29,1.08,8.84,-5.42,0,0,0,-0.54,-10.23,42.57,-0.2032,-1.083,2.28,2.08,-0.11,4.27,5.65,0,0.03,0.08,0.1,10839808,9123200,8185344,3.01,1060664,36.52,41.68,-7.34,0,117.765625
20230110,1021.61,911.92,0.62,7.59,-4.66,0,0,0,0.02,-7.67,53.78,-0.2925,-1.119,2.76,2.7,-0.47,5,7.75,0.03,0.04,0.5,0.51,10861824,9146176,8291520,3.02,1074544,36.04,38.26,-11.42,0,117.046875
20230111,1013.28,904.86,3.08,6.53,-1.52,0,0,0,1.29,-3.89,60.15,-0.16,-0.758,2.24,2.17,-0.19,4.52,7.47,0.44,0.51,0.65,0.86,7526272,6341120,4284608,2.09,861144,41.52,43.99,6.94,0.03,116.5625
20230112,1010.98,902.85,2.99,8.4,-1.53,0.03,0.02,0,0.65,-2.78,65.77,-0.2248,-0.747,1.81,1.02,0.03,3.81,8.12,0.35,0.18,0.34,0.57,7249216,6097600,3964480,2.01,786216,37.8,45.81,-3.76,0,117.34375
20230113,1030.64,916.12,-5.67,0.82,-10.77,4,4,0.36,-4.53,-11.09,65.56,-0.1853,-0.554,7.1,-6.26,3.11,12.68,14.56,0.66,0.96,0.73,0.99,2552576,2121984,203328,0.71,315416,21.34,33.54,-1.79,1.34,119.484375
20230114,1040.59,923.59,-9.09,-6.91,-12.88,0.01,0.01,0,-8.01,-19.89,41.14,-0.1413,-1.111,5.04,-4.89,1.15,9.64,13.96,0,0.31,0.72,0.76,10493440,8102336,6494464,2.91,1078208,5.33,11.44,-35.41,0.02,121.71875
20230115,1038.16,921.61,-10.72,-6.23,-14.4,0,0,0.68,-10.41,-23.48,34.16,-0.0891,-1.082,3.01,-1.98,1.78,5.88,11.04,0,0,0.16,0.16,12316288,10220288,9810688,3.42,1143656,9.32,14.77,-46.22,0,122.890625
20230116,1034.56,919.34,-8.56,-4.32,-14.79,0,0,0.51,-7.35,-20.35,37.94,-0.0859,-0.926,1.97,-0.65,1.2,4.38,6.01,0,0.42,0.64,0.74,9956224,8046016,5115840,2.77,1022896,15.88,21.2,-26.67,0,122.59375
20230117,1034.13,919.42,-7.43,-2.41,-13.73,0,0,0.69,-7.92,-18.42,41,-0.1128,-1.197,2.71,-0.97,1.52,6.04,12.71,0,0.04,0.03,0.07,11942912,9708544,9060096,3.32,1156680,24.71,28.74,-21.55,0.01,121.171875
20230118,1027.69,915.06,-4.32,3.21,-13.59,0,0,0.6,-5.92,-18.5,32.13,-0.1207,-1.186,2.28,0.53,1.71,5.11,6.67,0,0,0,0,12342592,10032960,9794112,3.43,1180304,30.87,37.01,-18.37,0,119.3125
20230119,1033.1,918.69,-5.27,0.33,-12.58,0,0,0.42,-5.88,-19.25,32.39,-0.1285,-1.397,3.37,-2.79,1.57,6.88,13.54,0,0.01,0,0.01,12287168,10084736,9708736,3.41,1186424,28.3,30.65,-15.39,0,117.375
20230120,1028.67,915.3,-5.86,-0.13,-13.07,0,0,0.52,-5.35,-17.38,39.69,-0.1202,-1.198,2.39,2.19,0.26,5.61,8.73,0,0,0.01,0.01,12510976,10304448,9981888,3.48,1203312,31.96,36.19,-15.35,0,115.5
20230121,1026.31,913.54,-5.41,-0.28,-11.39,0,0,0.22,-6.24,-17.62,37.61,-0.109,-1.041,1.46,-0.41,0.49,3.67,6.66,0,0.12,0.53,0.53,10887744,8955968,6728960,3.02,1082144,22.92,27.74,-22.68,0,113.765625
20230122,1030.17,916.77,-3.7,1.73,-11.4,0.01,0.01,0,-3.57,-18.44,30.82,-0.1334,-1.186,2.58,-2.27,0.26,6.07,10.43,0,0.13,0.07,0.19,12491904,10452992,9700864,3.47,1204416,25.94,31.75,-12.92,0.19,112.140625
20230123,1048.01,928.95,-11.1,-5.62,-18.95,0,0,0,-10.17,-26.47,26.87,-0.0848,-1.24,6.27,-5.87,2.07,11.84,17.32,0,0.28,0,0.28,12254464,10279872,8872192,3.4,1187752,16.24,27.46,-35.75,0.76,110.546875
20230124,1039.51,921.08,-14.74,-10.56,-19.2,0,0,0,-11.35,-29.48,27.31,-0.0826,-0.842,1.34,0.63,-0.39,3.63,5.09,0,0,0.01,0.01,13361088,11212160,10678080,3.71,1241936,10.85,29.33,-43.83,0,109.046875
20230125,1026.24,912.38,-6.91,-0.83,-16.26,0,0,0,-7.04,-22.63,27.34,-0.1176,-1.188,2.54,-1.21,0.96,5.47,7.74,0,0.08,0.27,0.27,12921600,10854592,10248000,3.59,1259680,16.07,28.02,-33.94,0,107.609375
20230126,1037.9,922.47,-5.26,-0.71,-11.61,0,0,0.01,-6.53,-22.76,23.82,-0.0977,-1.366,4.43,-3.79,2.18,9.19,13,0,0.21,0.18,0.24,11144320,9342272,7042176,3.1,1104736,13.16,17.78,-29.03,0,106.1875
20230127,1039.94,923.64,-8.63,-3.29,-12.76,0,0,0,-8.77,-23.22,29.65,-0.0953,-1.148,3.21,-2.32,2.16,6.13,8.76,0,0,0,0,13511168,11335744,10741760,3.75,1278120,11.72,14.8,-50.11,0,104.78125
20230128,1032.62,918.55,-6.21,0.52,-12.66,0,0,0,-7.27,-23.68,23.61,-0.1169,-1.174,1.88,-0.29,1.04,4.28,6.72,0,0,0,0,13601664,11413504,10857536,3.78,1302840,19.67,23.58,-31.3,0,103.421875
20230129,1027.59,915.48,-3.51,5.14,-10.91,0,0,0,-4.79,-22.47,21.42,-0.1387,-1.284,1.29,-0.1,0.15,3.35,6.33,0,0,0,0,13710528,11503680,10944128,3.81,1319792,22.65,26.75,-27.64,0,102.109375
20230130,1020.18,910.01,-1.37,8.56,-11.49,0,0,0,-2.83,-20.29,22.13,-0.1619,-1.266,0.58,-0.09,0.01,2.51,3.85,0,0,0.05,0.05,13725504,11518080,10949120,3.81,1338088,13.67,17.97,-36.98,0,100.84375
20230131,1023.68,912.47,0.12,7.47,-8.5,0,0,0,-0.33,-20.48,19.51,-0.1904,-1.705,3.95,-3.89,0.44,7.57,10.57,0,0,0.58,0.58,13496320,11321600,10310400,3.75,1334072,6.02,10.84,-37.75,0,99.59375
20230201,1030.58,917.71,-1.35,2.36,-6.56,0.03,0.03,0,-0.85,-21.93,19.15,-0.2771,-1.544,2.34,-2.16,0.63,4.28,8.88,0,0.47,0.95,0.97,12837312,10751296,8716288,3.57,1291976,10.74,21.94,-23.73,0.1,98.359375
20230202,1026.04,914.32,-1.29,3.32,-5.69,0,0,0,-1.16,-19.38,23.8,-0.2878,-1.358,1.85,1.41,-0.1,4.03,7.2,0,0.58,0.68,0.8,11058624,9241536,5418368,3.07,1188160,32.89,38.76,-2.49,0.01,97.171875
20230203,1026.94,915.27,-1.88,5.02,-8.25,0,0,0,-2.59,-18.5,26.8,-0.1726,-1.559,2.13,-1.8,0.73,4.58,9.57,0,0.13,0.11,0.15,13034176,10926016,9265408,3.62,1316640,28.53,36.13,-14.75,0,96.03125
20230204,1022.09,911.81,-0.65,7.22,-8.67,0,0,0,-0.92,-16.02,30.16,-0.1884,-1.444,1.87,1.66,-0.17,4,5.57,0,0,0,0,14269120,11970560,11357632,3.96,1405456,34.44,43.13,-10.13,0,94.96875
20230205,1019.57,910.03,0.89,8.98,-5.89,0,0,0,0.23,-11.5,38.99,-0.186,-1.443,2.29,-1.1,0.58,4.43,6.82,0,0.09,0.24,0.27,13960512,11718080,10889280,3.88,1419160,33.66,42.91,-5.62,0,94.140625
20230206,1020.98,911.39,1.17,8.48,-6.22,0,0,0,-0.25,-14.8,29.26,-0.2277,-1.581,1.54,-1.15,0.46,3.29,6,0,0.2,0.32,0.35,14372288,12061376,11413504,3.99,1437096,32.72,37.54,-7.59,0,93.734375
20230207,1022.95,913.51,1.92,8.64,-5.66,0,0,0,1.2,-13.19,31.63,-0.302,-1.46,1.24,-0.73,-0.45,3.03,4.21,0,0.27,0.74,0.74,14535360,12186816,11281408,4.04,1442480,31.62,34.48,-21.18,0,93.453125
20230208,1024.22,913.61,1.85,7.69,-2.96,4.07,3.25,0.45,2.5,-3.71,66.55,-0.3836,-1.177,3.48,2.94,-0.91,6.7,10.7,0.5,0.91,0.55,0.99,8178752,6814080,1619072,2.27,960384,36.47,42.38,7.15,0.79,101.359375
20230209,1022.84,911.71,-1.63,1.96,-4.58,0.05,0.04,0,-1.84,-3.85,84.77,-0.2922,-0.946,2.11,1.56,0.3,3.98,5.99,0.32,0,0,0.32,10648768,8275520,5864960,2.96,1156096,39.36,42.38,-12.07,0.91,120.015625
20230210,1016.55,906.75,0.37,5.43,-4.19,0,0,0,1.71,-4.01,72.41,-0.3589,-1.638,2.93,2.82,-0.37,5.94,10.41,0.22,0.06,0.54,0.68,14193216,11890304,10342976,3.94,1423680,40.46,44.04,-8.43,0,132.17188
20230211,1017.34,907.66,2.11,5.99,-2.48,7.38,3.59,0.81,2.9,-0.68,81.72,-0.3438,-1.082,1.45,1.05,-0.24,2.95,5.83,0.52,0.59,0.73,0.95,12187072,10187648,7773568,3.39,1311488,32.57,39.42,-3.18,0.35,154.14062
20230212,1026.73,915.57,1.24,3.62,-2.09,0.85,0.05,0,0.96,-0.84,86,-0.4368,-0.603,2.03,-1.71,-0.22,3.79,7.63,0.91,0.77,0.89,1,6371328,4559168,1110336,1.77,814624,30.02,33.01,2.51,0.55,198.26562
20230213,1034.9,921.36,-2.29,0.46,-5.51,0.01,0.01,0.22,-1.49,-12.61,45.02,-0.5269,-1.332,2.56,-2.32,0.92,4.93,7.86,0.16,0.68,0.93,0.99,9216128,7645952,3373760,2.56,972808,24.42,28.15,-20.38,0.4,215.75
20230214,1031.28,918.53,-2.52,1.99,-6.24,0.02,0.02,1.03,-2.7,-10.94,52.33,-0.4319,-1.269,0.89,0.33,0.04,2.78,4.44,0,0.36,0.1,0.37,12395776,10115456,6705856,3.44,1294048,33.07,39.18,-3.68,0.26,209.25
20230215,1029.55,917.84,-0.24,4.31,-5.97,0,0,0.02,-0.04,-4.52,72.82,-0.4204,-1.545,2.85,2.67,0.2,6.43,9.52,0.13,0.27,0,0.34,14669440,11955904,10755648,4.07,1491008,42.33,46.29,-2.23,0.06,193.28125
20230216,1023.21,912.94,0.92,6.77,-3.37,0.2,0,0,1.01,-2.98,75.14,-0.5393,-1.409,2.28,1.71,-0.54,4.37,6.91,0.04,0.27,0.45,0.59,15130496,12656704,11240192,4.2,1572368,36.51,40.19,-2.93,0,174.21875
20230217,1018.78,909.66,3.69,7.33,-2.43,0.16,0.06,0,3.16,-1.08,70.98,-0.6604,-1.407,2.03,1.45,0.72,4.04,10.05,0.21,0.39,0.65,0.77,12763712,10673472,7729472,3.55,1339928,37.01,39.78,5.19,0.81,160.5
20230218,1032.63,920.21,0.03,5.82,-6.32,0.03,0.03,0,-1.27,-10.82,43.85,-0.8043,-2.082,4.69,-3.84,2.42,9.04,18.44,0,0.25,0.04,0.28,13037824,10862528,8072832,3.62,1395520,28.21,34.6,-22.14,0.08,161.96875
20230219,1031.43,919.67,-0.23,7.14,-6.42,0,0,0,-0.87,-11.42,42.56,-0.7792,-1.735,1.33,-0.43,0.57,3.32,6.02,0,0,0,0,16904704,14124224,13476352,4.7,1656664,19.58,24.53,-36.18,0,165.15625
20230220,1030.61,920.05,3.78,8.96,-5.55,0.05,0.05,0,3.11,-8.48,40.31,-0.8201,-1.835,2.15,0.27,-0.62,4.57,8.51,0,0.55,0.71,0.9,15989120,13337920,11144960,4.44,1605720,24.2,29.22,-19.79,0.16,162.42188
20230221,1031.48,919.89,2.08,3.71,0.24,0.13,0.08,0,1.71,-3.92,64.44,-0.3863,-0.985,3.91,3.87,0,7.53,13.86,0.5,0.71,0.76,0.89,6214848,5162240,1543424,1.73,761392,30.44,35.73,4.7,0.11,155.54688
20230222,1024.91,914.94,3.24,8.69,-1.2,0,0,0,2.11,-2.81,64.52,-0.6615,-1.426,1.09,0.36,-0.19,3.11,6.45,0.25,0.14,0.35,0.61,12697344,10558912,6716800,3.53,1403096,33.26,35.85,-7.06,0.24,147.09375
20230223,1024.27,914.9,3.8,10.13,-1.66,0.74,0,0,3.01,-2.56,63.15,-0.703,-1.423,1.01,-0.39,0.35,2.85,4.58,0.05,0.49,0.02,0.5,12582208,10471744,6317248,3.5,1456928,39.14,42.28,8.15,0.26,143.9375
20230224,1033.2,922.27,2.3,9.28,-4.09,0.01,0,0,0.83,-5.29,57.24,-0.8718,-1.803,2.45,-2.05,0.29,5.17,9.69,0.15,0.09,0,0.19,14670016,12234496,9684864,4.08,1593336,39.72,42.09,-8.62,0.27,154.39062
20230225,1035.12,924.11,3.62,10.29,-3.24,0.02,0.01,0,4.21,-4.22,56.49,-1.0276,-2.199,2.64,2.51,-0.54,5.45,7.38,0.04,0.17,0,0.18,17409152,14528512,13707712,4.84,1763480,40.61,43.14,-4.02,1.08,167
20230226,1029.41,919.35,4.48,9.59,-0.89,0,0,0,4.59,-1.75,63.92,-0.7286,-1.766,3.67,3.61,-0.53,6.98,10.48,0.25,0.29,0.01,0.35,13221312,11009344,8566272,3.67,1419672,39.48,42.96,-4.98,0.3,179.6875
20230227,1024.93,916.03,6.62,12.12,-0.08,0,0,0,5.86,-1.17,57.48,-0.853,-1.898,2.95,1.3,0.78,6.41,8.89,0.16,0.29,0.76,0.78,13907904,11593344,9413888,3.86,1531096,36.28,38.77,-2.17,1.24,201.625
