Pre,runoff
236.0330432,100.375
293.7981923,94.375
200.2049261,89.45313
167.2531919,87.14063
104.9209398,87.0625
234.5203974,88.46875
308.8744748,89.75
147.5019423,89.71875
198.382872,90.9375
122.8938172,105.96875
156.0009315,139.71875
227.6965039,177.14062
243.1563277,208.34375
212.8953447,238.57812
251.893695,268.51562
240.4574652,289.01562
258.8024703,298.25
260.2983835,298.1875
308.7254996,284.79688
318.298409,263.01562
344.7329986,239.28125
234.9875351,216.98438
232.5629979,196.84375
249.2190337,178.39062
255.0224183,161.5
202.8029722,145.90625
211.4209732,131.45312
204.8800927,118.45313
