Predicted Sum,runoff
77.6449235,81.24219
80.4207829,78.30469
72.2038281,72.65625
68.0730484,66.02344
61.7734375,59.53125
54.80093786,53.64844
49.36375,48.5625
44.8792184,44.53906
41.86523471,41.39844
38.67757811,38.84375
36.96140637,37.1875
35.9889847,36.02344
37.01812471,35.03906
34.91578129,34.23438
33.39578088,33.38281
33.23351584,33.30469
34.4930469,33.875
35.21851564,34.34375
35.15273437,34.82813
35.28679692,34.98438
35.55578093,34.75781
34.1190622,34.22656
33.414531,33.57031
33.2014066,32.86719
32.7334375,32.20313
32.30875,31.64063
30.94046875,31.07813
31.11859366,30.59375
31.44796873,30.15625
30.08828091,29.78906
30.52859404,29.42969
30.44242185,29.1875
29.89156248,29.125
29.38374964,29.16406
29.67695343,29.42969
29.87054684,29.71875
29.81843712,29.78906
30.59429709,29.99219
31.48945309,30.35938
31.72500031,30.71094
31.58460972,30.99219
33.09382779,32.03906
34.31773431,34.09375
36.73359376,37.10938
40.09460934,41.125
43.1758593,44.54688
50.78898471,45.80469
45.48429687,44.64063
43.77781251,42.84375
43.77078125,41.53125
40.04710913,41.85156
43.73914063,44.76563
45.56460938,48.5
49.0615625,50.53125
50.00757776,50.10156
47.8678903,48.10156
46.98703099,45.75781
43.57734375,43.60938
42.60023438,41.85938
40.94062501,40.25
39.04812501,38.57813
36.64750029,36.92969
35.50351598,35.42969
34.41117188,34.09375
32.43343713,32.94531
32.00156218,31.94531
31.69234375,31.23438
30.23570339,30.64844
28.94484375,30.10938
29.55953095,29.69531
29.42148436,29.35938
29.5575,28.98438
28.8357028,28.60156
27.66625,28.3125
27.75429685,28.04688
27.28398404,27.75781
27.1892187,27.53125
26.96101562,27.28125
26.63273438,27.03125
25.76554723,26.80469
25.85703157,26.55469
25.28703129,26.25
25.38945321,25.96875
25.11992218,25.71094
24.84453124,25.4375
24.53890592,25.13281
24.58195274,24.85156
24.79601592,24.52344
24.49523412,24.16406
23.81031253,23.78125
23.80046877,23.40625
23.29773432,23.09375
23.50671872,22.78125
25.2665625,22.73438
25.00257812,23.40625
25.389375,25.07813
26.70367183,28.32813
30.11499999,33.53125
36.23289061,38.875
40.43312496,41.89063
41.05085936,42.01563
39.77929685,40.1875
38.76828125,37.64063
36.2257813,35.45313
34.21625001,33.9375
32.35296874,33.04688
32.79445312,32.42188
31.4365625,31.73438
30.16992188,30.8125
29.54718749,29.65625
27.99953124,28.40625
27.60820311,27.20313
27.16179688,26.14063
26.33835934,25.125
24.35703112,24.28125
23.5125,23.6875
23.1696875,23.17188
22.99656251,22.70313
23.55687503,22.5
23.42796876,22.51563
23.29765621,22.39063
22.83843749,22.79688
23.88249998,24
26.731875,27.04688
33.5834375,34.25
44.735,47.6875
62.82703125,67.53125
77.38671875,86.23438
89.09,95.01563
93.97015625,94.54688
91.11421875,90.15625
85.82171875,84.15625
78.95390655,77.07813
70.4160937,69.60938
64.04484378,62.40625
57.52132813,55.70313
55.16328125,49.67188
46.82148438,44.71875
41.29210936,40.84375
37.76390626,37.59375
36.80234376,34.71875
33.72687501,32.15625
29.95117195,29.96875
28.51109376,28.21875
26.97351562,26.75
26.30367184,25.59375
24.99226568,24.53125
24.13203127,23.53125
23.62539065,22.78125
22.590625,22.15625
22.16625,21.5
22.07539061,21.125
21.15125,20.875
20.3065625,20.53125
20.1271875,20.125
19.9390625,19.625
19.70375,19.46875
20.031875,20.25
21.29757812,21.875
23.5034375,24.3125
27.506875,27.53125
30.70914065,30.96875
35.71992187,34.5
38.37562491,38.03125
41.586875,41.78125
43.67093748,45.03125
45.4040625,46.09375
44.693125,44.65625
41.51023437,41.46875
38.34695311,37.53125
35.05531253,33.8125
31.90445312,30.6875
29.58617187,28.3125
27.70117188,26.40625
27.5646875,27.46875
32.80453124,33.28125
41.55914072,44.28125
54.40281249,60.9375
71.5439843,75.4375
78.9217188,81.65625
79.9674219,80.78125
76.7173438,76.09375
73.2736724,70.25
66.33320318,64.09375
59.3028906,58.5625
59.78562495,54.15625
52.5605468,50.46875
49.54320316,47.34375
45.49640631,44.5625
44.97429687,42.28125
42.12617188,40.25
39.52640627,38.3125
37.44132812,36.46875
35.33515624,35.28125
35.33046877,35.65625
37.71789059,37.46875
40.18843751,40.9375
42.9640625,45.125
46.59992188,47.875
48.99921875,48.53125
47.95914063,47.46875
45.21890634,45.28125
44.295,42.625
39.52257813,39.90625
40.12718755,39.84375
52.251875,53.125
92.04851561,116.9375
176.4428125,201.875
212.3485939,228
220.0207812,216.375
208.3053125,195.25
180.548594,173.5
166.3459379,154.1875
141.710625,138.0625
126.0289063,123.9375
113.20125,111.03125
105.6403125,99.53125
94.2209375,89.8125
86.8775,83.28125
81.09421875,80.125
80.36914065,79.71875
80.3996098,80
78.38523435,78.59375
77.5614063,76.25
77.39164095,73.53125
71.32085945,71.78125
71.4414844,70.5625
72.44085965,75
101.6826563,117.65625
167.1621875,188.71875
206.9618758,228.03125
235.9996873,240.3125
240.7582815,242.53125
242.1046875,232.9375
218.1465627,214.0625
202.5571867,193.125
183.6490628,182.09375
188.4879685,191.5625
202.3334379,213.8125
215.9337499,227.59375
231.8142188,223.71875
209.0704688,208.15625
201.4293739,189.46875
180.5096873,171.84375
159.3356257,157.34375
149.7426571,145.125
136.7335936,133.8125
125.751875,123.03125
115.3723438,113.34375
116.8234375,107.0625
140.8095313,169.5625
395.7487493,591.0625
791.4696875,871.53125
745.78375,781.84375
630.628126,621.15625
514.0092192,486.4375
416.7303121,390.90625
348.6106254,331.96875
321.6475002,301.9375
278.8568745,282.875
265.0637499,262.9375
248.6414061,243.9375
231.2893755,229.3125
240.0548467,221.23438
219.797504,218.54688
222.7882842,224.29688
258.1757815,241.25
256.9473439,247.21875
246.3521875,250.84375
295.4554694,318.4375
393.9423439,467.03125
528.5823436,541.125
504.1406249,508.46875
450.3214033,445.57812
414.8303125,387.15625
360.9679659,339.01562
320.7426565,311.4375
306.7115631,297.34375
284.0393778,286.17188
285.8725,275.9375
274.1676595,269.10938
277.4418769,270.54688
283.6431257,282.8125
301.2614095,309.35938
334.9384378,358.375
382.3551528,406.95312
400.7867216,412.92188
395.6514053,397.21875
384.6154721,391.54688
390.4557811,402.6875
399.7129685,414.375
416.2557804,427.5
438.5857812,448.1875
453.6029688,472.59375
497.9087465,490.76562
484.1070313,500.8125
475.1840643,490.10938
463.3314061,454.5625
420.622185,408.51562
388.1334341,366.45312
340.7646872,332.40625
323.7240636,315.625
301.7535971,300.54688
278.6384341,279.57812
257.5489063,255.46875
243.2951596,231.23438
219.7596872,208.71875
195.8201559,189.75
184.3529719,178.54688
179.368125,178.8125
183.4560939,185.46875
187.6253097,188.70312
185.2392186,183.125
174.4053125,171.125
159.8765628,158.9375
156.2131283,158.23438
190.3415591,174.64062
185.949847,190.54688
186.5382821,190.375
184.1643783,177.60938
172.3064095,168.79688
177.6974971,179.64062
193.4221877,209.5625
220.261562,229.65625
225.1876534,226.39062
